Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
32425,32425,7uSZPbd8DxdkmSauCKnITY,San Holo,We Rise,We Rise,57,266482,False,0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034,4,electronic
32713,32713,1TVd8FHpeg1Afa92kaO0kR,Bibio,A Mineral Love,Petals,58,152333,False,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.229,152.205,4,electronic
32260,32260,7sxA24QDCYRSEUQqEAsaKR,Aazar;Swae Lee;Tove Lo,Diva (with Swae Lee & Tove Lo),Diva (with Swae Lee & Tove Lo),49,165600,True,0.694,0.717,5,-5.468,0,0.0467,0.0674,0.0,0.143,0.306,100.063,4,electronic
32237,32237,60dLzTKOP5Q37wThC9VVjB,Martin Jensen;Bjørnskov,Somebody I'm Not,Somebody I'm Not,55,167726,False,0.718,0.725,9,-5.409,1,0.0519,0.153,0.0,0.32,0.65,100.044,4,electronic
32559,32559,7GsqDaeZgKhLTuekzn8Hot,TroyBoi;Amar,AJA AJA,AJA AJA,38,181379,False,0.808,0.62,8,-3.468,1,0.103,0.0327,0.00091,0.0418,0.483,86.981,4,electronic
32583,32583,1gGL2lAIJIG4POcgcBaEl1,Bluszcz,Kumpel,Kumpel,37,161899,False,0.67,0.688,5,-7.197,1,0.0723,0.254,0.000397,0.0934,0.517,134.008,4,electronic
32445,32445,5gUXLgX9nLGb1AEZTSKOQm,Babasónicos,Infame,Once,38,153039,False,0.522,0.854,9,-5.274,0,0.0431,0.0498,0.000253,0.265,0.699,136.087,4,electronic
32867,32867,0NNCkIadCP6VnV7LeGL1zx,Moby,Play,Natural Blues,22,253773,False,0.677,0.649,10,-7.865,0,0.0316,0.0416,0.0433,0.288,0.651,107.986,4,electronic
32800,32800,2k0HXdTDW28JFAaS8TaHeA,James Blake,Are You Even Real?,Are You Even Real?,52,231807,False,0.289,0.619,0,-5.97,1,0.125,0.877,0.0298,0.397,0.197,72.139,3,electronic
32599,32599,3jT0zBtM0QU0KvG3SVRvrf,Babasónicos,Discutible,Adiós en Pompeya,37,257893,False,0.435,0.636,10,-5.076,1,0.0273,0.0282,9.45e-06,0.282,0.392,145.675,4,electronic
32849,32849,1efjPclRyl6CWJ3FA27q5M,Miranda!,El Disco de Tu Corazón,No Me Celes,34,196373,False,0.73,0.769,9,-5.965,0,0.0267,0.104,4.43e-06,0.267,0.912,116.006,4,electronic
32265,32265,00TFDHSe7s8cWm5CzDY8UP,Moby,18,Extreme Ways,29,237640,False,0.504,0.777,9,-7.916,0,0.0583,0.00106,0.00109,0.12,0.549,100.006,4,electronic
32995,32995,2CNYxrbpznawrX4k3FGy6X,Milk & Sugar,Selection ADE 2022,Stay Around - Earth n Days Remix,0,236250,False,0.64,0.971,6,-3.455,0,0.105,0.00418,0.28,0.246,0.865,123.956,4,electronic
32529,32529,7LHqxlhat0OIf3gCOGnOGr,ARTBAT;Pete Tong,Age of Love (ARTBAT Rave Mix),Age of Love - ARTBAT Rave Mix,52,445440,False,0.566,0.774,6,-9.427,0,0.0644,0.0284,0.896,0.0562,0.0288,124.988,4,electronic
32055,32055,5SpGYwR8nzi9eMaHL5Ucyq,Prabh Deep;Archit Anand;Hashbass,Maya,Maya,41,274424,False,0.862,0.625,9,-4.742,0,0.231,0.392,5.96e-05,0.109,0.648,140.102,4,electronic
32120,32120,2nc6Kzp1UHWGEecYpELJ9h,Multani,Old World Songs in a New World Order,Rishikesh,35,178696,False,0.464,0.536,9,-11.122,1,0.127,0.311,0.462,0.117,0.0437,140.024,4,electronic
32215,32215,7sn0OyaKn1XKx18JjUZkSw,DJ Snake,Encore,Propaganda,51,249600,False,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,4,electronic
32025,32025,2WOuLxGqZmLH0lcx2a0czd,Consoul Trainin;Steven Aderinto;DuoViolins,Obsession,Obsession - Radio Edit,60,181972,False,0.701,0.83,11,-5.132,0,0.0507,0.362,6.77e-05,0.0831,0.475,122.037,4,electronic
32072,32072,2bU1rQhNBzkNDIzjFcjTXU,6091;Rakhooo,Lofi Dreams,Kanaavile - Re imagined,38,142702,False,0.551,0.422,3,-13.969,1,0.0354,0.976,0.862,0.141,0.312,74.035,4,electronic
32044,32044,58eskjXndK4EbVBnCKcfHi,DJ Snake;Sean Paul;Anitta;Tainy,Esto me suena a Farra,Fuego,1,195428,False,0.78,0.856,8,-6.264,0,0.267,0.0233,0.0,0.0916,0.605,104.904,4,electronic
32247,32247,7d27antMgZmiEWdiCRSSNG,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),Su Ciervo - En Vivo,43,240440,False,0.646,0.652,6,-10.957,0,0.0401,0.586,2.67e-05,0.727,0.531,123.009,4,electronic
32721,32721,4eaEUmyOmuIkDslaf7xw0f,DVBBS;Benny Benassi;Kyle Reynolds,Body Mind Soul (with Benny Benassi feat. Kyle Reynolds),Body Mind Soul (with Benny Benassi feat. Kyle Reynolds),58,120959,False,0.707,0.678,1,-5.755,1,0.041,0.0309,0.0,0.0814,0.442,124.99,4,electronic
32281,32281,4eP7VbswtkGd5Hlyj4E7Qx,Kerala Dust,Late Sun,Nevada,55,363094,False,0.913,0.141,8,-14.659,1,0.105,0.617,0.907,0.084,0.364,108.018,4,electronic
32893,32893,2NeOGCaTPh9gL5XhVg7vfk,Tunacola,"En el Centro de la Fiesta Está el Vacío, Pero en el Centro del Vacío Hay Otra Fiesta",El Viento Que Nos Lleva a los Dos,34,244329,False,0.625,0.762,5,-7.101,0,0.0351,0.267,0.0866,0.103,0.681,159.996,4,electronic
32914,32914,3LnoLo62GjfKDYIN7eJpPB,San Holo;Chet Porter,bb u ok?,"you’ve changed, i’ve changed",50,311625,False,0.416,0.615,5,-7.898,1,0.0452,0.123,0.00171,0.273,0.181,130.228,4,electronic
32810,32810,4KKLTVEcvfc4zKOq7Zixcg,TWRK,BaDinga,BaDinga,50,209708,False,0.791,0.832,1,-4.61,1,0.0413,0.0159,0.000654,0.0971,0.403,102.998,4,electronic
32244,32244,2Kv4hr8k7d4zp7bALtKdAo,Tensnake;LP Giobbi;Cara Melín,Armada Music - ADE 2022,I Feel You Everywhere (Antibodies),3,190082,False,0.559,0.903,8,-4.464,1,0.197,0.0847,8.92e-06,0.147,0.245,124.997,4,electronic
32822,32822,3eLRzStziVKoaqPhPMuMTQ,RANDALL;Davis Mallory,Sun and Moon,Sun and Moon,27,280373,False,0.743,0.83,11,-6.049,1,0.111,0.197,0.00404,0.0979,0.533,101.047,4,electronic
32321,32321,5w8wL9IpVlOerzOzOvkjvG,DJ Snake;Sheck Wes;Offset;21 Savage;Gucci Mane,Carte Blanche,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",56,248053,True,0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01e-06,0.316,0.181,119.963,4,electronic
32643,32643,2v1CAb754ZTIIVswlNE0JS,Nxtwave,Nxtwave,Soy Tuyo - Bonus Track,36,240480,False,0.65,0.693,10,-5.644,1,0.0263,0.0394,3.13e-05,0.0629,0.253,106.984,4,electronic
32158,32158,1CMJ5Wd3AlCbV2ki0COI7v,Yellow Claw;Rochelle,Shotgun (feat. Rochelle),Shotgun (feat. Rochelle),45,193659,False,0.656,0.908,4,-3.195,0,0.0327,0.0114,0.209,0.17,0.232,144.978,4,electronic
32977,32977,0MH5FOAb8S35Lqdt6Jjrly,DVBBS;Brandyn Burnette,Summer Nights,Summer Nights,54,156580,False,0.561,0.684,1,-6.72,1,0.0317,0.106,0.000108,0.108,0.541,150.985,4,electronic
32429,32429,5xQr5TxQ77siaKfuyiJbT0,Ottawan,Hands Up,Hands Up - Single Version,66,208573,False,0.888,0.876,8,-4.249,1,0.0425,0.61,3.25e-05,0.375,0.992,123.291,4,electronic
32941,32941,1MMZ3NZOi3wCInkvfjxBRD,Randomized Coffee;Noel GC;Owem-G,Cumbarrio,Cumbarrio,32,229180,False,0.839,0.533,2,-9.59,1,0.157,0.00716,0.0,0.106,0.687,100.018,4,electronic
32462,32462,6t2gHlvw7kTK6M7M5f7S6K,Bonobo;Joji,Fragments,From You,56,210280,False,0.655,0.499,0,-10.039,0,0.0433,0.569,0.763,0.111,0.255,140.022,4,electronic
32309,32309,0x66nbDEEZtWx4qJdILucR,GHASTLY;MOONBOY,Psycho,Psycho,44,260172,True,0.41,0.985,2,-1.537,1,0.506,0.0161,0.000238,0.422,0.171,144.962,4,electronic
32697,32697,5DPFKICSfLoMindr9ZV2gq,Javiera Mena,Nocturna,Sincronización,35,268100,False,0.503,0.641,5,-5.284,1,0.0368,0.149,8e-05,0.173,0.342,170.03,4,electronic
32060,32060,04ht5irz2s6Q3vuWXkAOTU,6091;Rakhooo,Kanaavile,Kanaavile,41,187153,False,0.649,0.478,3,-10.729,1,0.0333,0.655,0.14,0.187,0.373,148.021,4,electronic
32884,32884,2edB8M0PPZCoYKm8ohDaNm,TSHA;Clementine Douglas,Dancing In The Shadows,Dancing In The Shadows,58,277432,False,0.576,0.848,9,-5.935,1,0.0333,0.00161,0.00144,0.11,0.532,130.026,4,electronic
32595,32595,6eNbZHgy85Hsw6JGME1j6P,Vitalic,Tsugi Club,The Light Is a Train,0,344335,False,0.864,0.828,4,-8.525,0,0.147,0.0118,0.886,0.107,0.0846,127.016,4,electronic
32767,32767,3H0ZT9YkGlYH9rNIcB4ysg,NTO,The Morning After,The Morning After,53,408595,False,0.879,0.456,9,-9.695,0,0.112,0.00551,0.865,0.0819,0.238,120.991,4,electronic
32649,32649,7vcQl8nyhPd0yNEG1k1O4V,Babasónicos,Infame,Pistero,36,178532,False,0.656,0.786,2,-6.427,1,0.0344,0.258,0.0779,0.0799,0.784,110.007,4,electronic
32650,32650,1ftqBj67v2sO7CJcNcUWRV,Prabh Deep,Tabia,Preet,26,198680,False,0.667,0.734,5,-7.038,0,0.056,0.0827,0.0021,0.112,0.345,92.997,4,electronic
32865,32865,4lDYedHtcFwkMTVwpdSRUN,DJ Snake;Burna Boy,Carte Blanche,No Option (feat. Burna Boy),45,185600,True,0.631,0.877,5,-4.072,0,0.0345,0.00837,1.09e-05,0.204,0.876,150.162,4,electronic
32668,32668,2sW8fmnISifQTRgnRrQTYW,Portishead,Dummy,Roads,64,303973,False,0.607,0.294,5,-11.836,1,0.0764,0.778,0.162,0.106,0.192,76.083,4,electronic
32298,32298,5bDvBPW1eWPUbWYaqPjmXU,Booka Shade,Tsugi Electro,Mandarine Girl,1,342892,False,0.783,0.689,6,-8.327,0,0.0477,0.000492,0.903,0.223,0.516,128.016,4,electronic
32689,32689,6Iy8xJ0D2c7lCftPy0mlJA,LOUTA,COCO SHANEL,COCO SHANEL,37,190967,False,0.762,0.806,5,-4.206,0,0.0657,0.29,5.47e-05,0.118,0.636,92.924,4,electronic
32314,32314,4LtVrrqpn48l4Iq7KIshmi,Bob Moses;Jamie Jones,Battle Lines [Remixed],Enough to Believe - Jamie Jones Remix,59,314872,False,0.698,0.831,1,-7.095,1,0.0373,0.00108,0.266,0.161,0.138,123.988,4,electronic
32310,32310,3i11tRylj2Z0J4VO4XXnp7,Lifafa,Jaago,Din Raat,33,265365,False,0.596,0.73,7,-10.929,0,0.039,0.0225,0.385,0.274,0.074,123.02,4,electronic
32361,32361,4gYotnknfdBl4rlcMJWaFJ,MYRNE;Aviella,Afterdark,Afterdark,54,200000,False,0.608,0.571,4,-5.555,0,0.0537,0.082,0.0104,0.0913,0.263,90.06,4,electronic
32479,32479,0caFvsrnGwE9dIq18zAGtt,Peter Cat Recording Co.,Portrait of a Time: 2010-2016,Copulations,36,243200,False,0.534,0.36,2,-10.241,1,0.0376,0.856,1.28e-06,0.141,0.193,119.109,4,electronic
32110,32110,5NQKpa6uCqZcaFkAbUK4XB,Jauz;HALIENE,Oceans & Galaxies,Oceans & Galaxies,59,200547,False,0.532,0.625,1,-7.472,0,0.0506,0.12,3.35e-05,0.103,0.297,145.857,4,electronic
32989,32989,3CTxT6gAAg6SNeanUV5ffF,Lanek;Kinny Zimmer,EXTRAVAGANZA,ZEMSTA DZIKUSA,34,180000,True,0.703,0.846,10,-5.531,0,0.136,0.377,2.57e-06,0.281,0.472,100.032,4,electronic
32486,32486,12n3znwmGQTgiE7Xd4FIoh,Javiera Mena;Myriam Hernandez,Nocturna,Dunas,38,244085,False,0.716,0.774,1,-3.611,0,0.0485,0.148,0.0,0.317,0.36,120.049,4,electronic
32363,32363,5EhnuLMer8qAXEDwmLtyrW,Rezz;Subtronics,Puzzle Box,Puzzle Box,61,212210,False,0.696,0.488,1,-7.508,1,0.0403,0.196,0.836,0.2,0.202,95.064,4,electronic
32254,32254,4UuU09cu4UXl2yqq44V7Nm,TroyBoi,Left Is Right,O.G,31,219000,False,0.7,0.681,11,-4.277,1,0.0364,0.0542,0.432,0.626,0.622,134.008,4,electronic
32259,32259,29oDEupGopJp1BVQb1Pk2L,JBABE,Play the Piano Drunk Like a Percussion Instrument Until the Fingers Begin to Bleed a Bit,Antibambi,33,204083,False,0.68,0.493,11,-9.294,0,0.127,0.547,0.000152,0.126,0.476,139.988,4,electronic
32802,32802,1QxcWlk8PivolUaWcpAoNq,I Monster,Neveroddoreven,Who Is She ?,66,213373,False,0.392,0.802,1,-4.014,0,0.0418,0.076,0.00908,0.0925,0.101,152.734,4,electronic
32677,32677,41rjAEQbD85oUdFX9uPGqG,ARTBAT;Dino Lenny,Our Space,Our Space - Edit,47,309677,False,0.701,0.589,7,-10.028,1,0.0666,0.0897,0.873,0.101,0.0326,124.011,4,electronic
32494,32494,0yhv5sM5C0OoeBvVZnGqWy,Miranda!,Souvenir,Casi Feliz,38,165022,False,0.779,0.377,9,-8.139,1,0.036,0.0493,0.000259,0.114,0.789,120.996,3,electronic
32670,32670,770zzJRmEN0sudaxuD7GkB,ARTBAT;Dino Lenny,Unity Pt. 2,Fading,45,487868,False,0.615,0.655,7,-9.968,0,0.0412,0.0924,0.8,0.144,0.0543,122.002,4,electronic
32377,32377,4Gbvsz5oOesTeYiod5Wwra,Poshlaya Molly,8 способов как бросить…,Ханнамонтана,54,190818,True,0.566,0.906,7,-5.199,1,0.0681,0.000741,0.0,0.343,0.405,141.025,4,electronic
32526,32526,69uPNh3b6VKdMZMbIKYQ1l,Sofia Kourtesis,By Your Side,By Your Side,55,367362,False,0.887,0.823,5,-7.57,0,0.0462,0.0237,0.731,0.593,0.641,121.993,4,electronic
32845,32845,0UbT7Ph7alkEFGB37G6zLQ,Babasónicos,Delivery 2 (México),Escamas,34,171350,False,0.645,0.875,4,-5.972,0,0.0304,0.0122,0.0,0.37,0.663,123.258,4,electronic
32137,32137,6cIYjXRwQwKnZas3JE3DFT,Four Tet,Eat Your Own Ears Recordings EP 1 / 2,Scythe Master,4,480253,False,0.644,0.815,1,-8.538,1,0.0469,0.00854,0.845,0.351,0.494,129.998,4,electronic
32355,32355,1wsAK9hEisW2JkLeSqVDAz,Rovalio;Izzchughtai,Nakhray,Nakhray,38,161151,False,0.704,0.388,8,-11.189,1,0.0917,0.399,7.97e-06,0.106,0.31,82.534,4,electronic
32365,32365,47Lfe9HFfIxi0e8XMLlDKI,Tisoki;Shreya Jain;MAGIC;Shashwat Sachdev,Attack (Original Motion Picture Soundtrack),Crazy Now,31,163478,False,0.737,0.903,5,-2.278,0,0.0939,0.0077,0.745,0.0854,0.179,138.014,4,electronic
32942,32942,2vnGorXYbAzIBijgWjzErl,Ándrue;Mythos 'N DJ Cosmo,The Heart of the Ocean,The Heart of the Ocean,32,355009,False,0.587,0.915,11,-4.893,0,0.0322,0.0116,0.602,0.255,0.165,138.026,4,electronic
32749,32749,3kUYO8UMNxuOCPuERmQYKa,Babasónicos,Discutible,Un Pálpito,35,254733,False,0.616,0.558,11,-7.064,0,0.0335,0.0267,0.0,0.0791,0.52,79.229,4,electronic
32948,32948,42n9z80BhEJ82IjB0TcuB5,Peces Raros,Parte de un Mal Sueño,A Donde Quieras,33,326160,False,0.687,0.493,9,-11.951,1,0.0434,0.00305,0.627,0.102,0.0493,122.991,3,electronic
32829,32829,7siMHyJyxIwMQkHc7EPi9D,Moby,Play,Why Does My Heart Feel So Bad?,22,264840,False,0.597,0.628,7,-6.924,1,0.0348,0.00109,0.151,0.085,0.0529,98.004,4,electronic
32656,32656,0NhdBru3y4R1hKr4Y52mib,MALFNKTION;Ravam,Hindustani Rascal,Bombay Rhapsody (feat. Ravam),26,266007,False,0.8,0.869,5,-7.787,1,0.0714,0.249,0.864,0.614,0.888,93.001,4,electronic
32199,32199,5EL8He4J2hrTWl9rxbE3DY,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),El Maestro - En Vivo,44,170866,False,0.65,0.915,4,-5.761,0,0.0368,0.446,0.0,0.91,0.885,112.028,4,electronic
32213,32213,22504HeajDeg9xswHDr3cK,DJ Dark;Mentol,Mood,Mood - Radio Edit,55,183000,False,0.785,0.629,11,-6.716,0,0.0419,0.276,0.0896,0.245,0.764,96.994,4,electronic
32408,32408,4pH3ZfOYekw7xcROweHa66,Lucky Luke,F.E.E.L.,F.E.E.L.,59,204716,False,0.854,0.798,1,-5.557,0,0.159,0.223,0.0452,0.0828,0.055,125.023,4,electronic
32332,32332,0mRK58ucaMrKbuUC22N63M,CA7RIEL;Paco Amoroso,Mi sombra,Mi sombra,41,197685,False,0.785,0.513,0,-11.898,1,0.141,0.621,0.00162,0.0633,0.554,125.057,4,electronic
32208,32208,3eNVm12Ns8BOk4NqgWcGI4,Lifafa;Hashback Hashish,Jaago,Candy,35,234856,False,0.538,0.282,2,-18.193,1,0.03,0.504,0.942,0.165,0.138,108.014,4,electronic
32613,32613,4exGSaz6lVTxxZVF1xVD4k,Faithless;David Guetta,God Is a DJ,God is A DJ,60,155000,False,0.598,0.964,6,-4.173,1,0.0523,0.0444,0.654,0.234,0.115,126.015,4,electronic
32078,32078,3IEG65Fi7Zm8cQEEG3uJ4H,DJ Shadow;Mos Def,Six Days,Six Days - Remix,62,232533,False,0.699,0.909,5,-6.72,0,0.236,0.13,0.000195,0.34,0.691,171.877,4,electronic
32029,32029,7JupLCHELRoJiUubOPBPck,RANDALL;Anas;Nassi,Choix de vie (Remix),Choix de vie - Remix,52,215000,False,0.643,0.648,1,-8.07,1,0.0644,0.0997,0.00414,0.365,0.357,96.032,4,electronic
32535,32535,6h5yOjQNDaLZ0rW2OGoXTB,DJ Snake;Lil Jon;Juicy J;2 Chainz;French Montana,"Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) [Official Remix]","Turn Down for What (feat. Juicy J, 2 Chainz & French Montana) - Official Remix",51,225560,True,0.822,0.76,9,-4.296,1,0.249,0.00652,0.0,0.0403,0.362,100.006,4,electronic
32695,32695,79coItEGCwZOV8SttjU9IN,Clara Cava,Antibióticx,La Luna,36,223500,False,0.806,0.493,0,-9.111,0,0.0569,0.444,1.82e-06,0.139,0.614,123.023,4,electronic
32557,32557,01XFgRZfZI7oBagNf1Loml,Baauer,Harlem Shake,Harlem Shake,58,196664,False,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,4,electronic
32836,32836,4MmEOHYHdyb5hFOCkBfsF2,HEDEGAARD;CANCUN?,OBLIVION,JUMANJI (feat. CANCUN?),54,183240,True,0.823,0.555,1,-6.948,0,0.304,0.0191,3.55e-05,0.106,0.338,180.095,4,electronic
32596,32596,51HFeDr7a2mpaZP12J2vQS,Miranda!,El Templo del Pop,Chicas,37,196920,True,0.768,0.764,11,-7.13,0,0.0333,0.0106,0.00203,0.344,0.947,100.988,4,electronic
32165,32165,5UCxWGNXG4kjBmpftwyctt,HEDEGAARD,DARK MATTER,P.I.M.P. - HEDEGAARD Remix,64,174044,True,0.797,0.683,10,-8.056,0,0.136,0.0946,0.0,0.12,0.518,89.964,4,electronic
32918,32918,5yPXV3mU7D7EDH4XEcY361,TroyBoi;Skrillex,WARLORDZ (feat. Skrillex),WARLORDZ (feat. Skrillex),48,198620,False,0.627,0.81,1,-6.122,1,0.0906,0.0538,0.486,0.0925,0.233,144.904,4,electronic
32495,32495,5uLcCL0k07AP5LCIkayVxb,Babasónicos,Dopadromo,Perfume Casino,38,260786,False,0.514,0.411,9,-14.86,1,0.17,0.323,3.93e-05,0.104,0.261,85.237,4,electronic
32824,32824,0tXzxt3aJcfKu9L5i7tgfK,Kavinsky;Cautious Clay,Reborn,Renegade,54,198760,False,0.61,0.538,9,-7.428,0,0.0319,0.0385,0.0,0.0791,0.556,92.022,4,electronic
32065,32065,4VxaUj96W2jw9UOtKHu51p,Apparat;Soap&Skin,The Devil's Walk,Goodbye,60,256786,False,0.484,0.457,1,-13.976,0,0.0456,0.406,0.646,0.297,0.187,87.159,4,electronic
32141,32141,0WTCo2nNtSRCrGCiQuZO8d,Sohodolls,Ribbed Music for the Numb Generation,Bang Bang Bang Bang,64,181640,False,0.725,0.58,10,-7.112,0,0.03,0.543,0.0,0.106,0.369,94.008,4,electronic
32925,32925,7z8zdcW66DyZ931P6BjnX7,ISOxo;FrostTop,Angels Landing,Angels Landing,50,233600,False,0.285,0.812,5,-2.572,0,0.0596,0.127,0.0303,0.0823,0.0388,149.431,4,electronic
32827,32827,6zQnJ8yHqFpvlwXqrQKZkB,Stereoclip,Travel,Day One,52,264022,False,0.72,0.572,7,-12.665,0,0.0446,0.693,0.95,0.1,0.0382,120.005,3,electronic
32655,32655,6mNMp0g3zkg1K7uBpn07zl,Good Times Ahead;Sam Bruno;Skrillex,Red Lips (feat. Sam Bruno) [Skrillex Remix],Red Lips (feat. Sam Bruno) - Skrillex Remix,53,223448,False,0.528,0.983,8,-3.133,1,0.146,0.000518,0.000324,0.18,0.141,144.981,4,electronic
32331,32331,6lJiajmZJY3Eqlv0xkKl02,Consoul Trainin;Steven Aderinto;DuoViolins;Livin R;Noisy,Obsession (Remix Pack 01),Obsession - Livin R & Noisy Remix,32,209043,False,0.835,0.69,7,-5.777,1,0.189,0.0348,0.000655,0.0572,0.487,123.966,4,electronic
32664,32664,7Jqh8o6yV7EeFokJX5gQsa,Christophe,Original Album Classics,Aline,24,170840,False,0.274,0.659,0,-5.557,1,0.0334,0.406,1.95e-05,0.346,0.532,177.732,3,electronic
32249,32249,7cZXR7MmUEtIE5FqNV9Cl2,Babasónicos,Discutible,Cretino,43,181946,False,0.638,0.907,9,-3.286,1,0.0427,0.0108,6e-06,0.209,0.649,135.917,4,electronic
32907,32907,3flPNkA39KHGdkUE0cu4uV,6091,Njan Daivam,Njan Daivam,22,144084,False,0.86,0.634,9,-11.527,1,0.064,0.577,0.0685,0.0927,0.75,142.056,3,electronic
32708,32708,4QHKR48C18rwlpSYW6rH7p,Nicolas Jaar,Time for Us,Mi Mujer,56,411124,False,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005,4,electronic
32305,32305,56yyecUavZFNRc9W5t0P8O,NGHTMRE;Gunna,CASH COW,CASH COW,54,222026,True,0.733,0.722,0,-5.07,1,0.0842,0.0359,6.34e-06,0.111,0.29,135.97,4,electronic
32734,32734,3OoJsGYbfYFH5rLm98Z2aW,Recham,Arabian Magic,Arabian Magic,47,188000,False,0.681,0.611,1,-10.185,0,0.0402,0.449,0.0608,0.411,0.344,120.015,4,electronic
32975,32975,3IGRtssLeGBOhBJi4kvKTN,Kongsted,Whine Dat,Whine Dat,49,179047,False,0.794,0.925,1,-3.729,0,0.052,0.0458,0.000982,0.0783,0.801,125.982,4,electronic
32049,32049,34kHexFdmug6nYZzkz3hc0,Babasónicos,noches de lluvia,Como Eran Las Cosas,0,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,4,electronic
32896,32896,19Ws5hDdantmatYSn2q5Dd,Miranda!,Souvenir,En el Bar,33,222268,False,0.83,0.615,2,-7.185,0,0.0413,0.00571,0.542,0.0513,0.947,115.009,4,electronic
32002,32002,0g5EKLgdKvNlln7TNqBByK,DJ Snake;Bipolar Sunshine,Encore,Middle,76,220573,False,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,4,electronic
32544,32544,02R7UCuWpRgzm8nmpz9hWC,CA7RIEL,EL DISKO,KEYHOLE,38,133734,False,0.778,0.736,0,-2.988,0,0.0643,0.00264,0.0,0.276,0.867,132.982,4,electronic
32350,32350,2a7kFbxMwmmZWDvH0JbZFU,Dillon Francis;BabyJake,You Do You,Touch,60,177658,False,0.742,0.644,0,-7.284,1,0.0577,0.221,0.0391,0.105,0.614,104.027,4,electronic
32904,32904,7rRYiBxeudiHMNmgptnne9,Bonobo;Jamila Woods,Tides,Tides,54,226146,False,0.6,0.314,4,-9.109,0,0.0351,0.791,0.419,0.0681,0.201,126.948,4,electronic
32536,32536,2302Z0DrnuYan1AfNO04bz,TSHA;Clementine Douglas,Capricorn Sun,Anxious Mind,56,207840,False,0.61,0.886,11,-6.739,0,0.0491,0.0133,0.00138,0.0877,0.81,139.985,4,electronic
32344,32344,1hXWYmEbxkgJCJ4J4IsYWK,Hooverphonic,pov: it's 2021,The Wrong Place,0,176506,False,0.491,0.728,5,-4.482,1,0.0428,0.0479,1.38e-06,0.16,0.246,80.239,4,electronic
32994,32994,2vsLYhay0arlPRWJVOsNDq,Usted Señalemelo,II,"Puedo Morir, Puedo Caer",34,246600,False,0.595,0.571,9,-5.257,1,0.0627,0.0612,0.211,0.107,0.519,137.931,4,electronic
32481,32481,4L7naRmMJNkcdWt6cX2C0o,Consoul Trainin,Amsterdam 2022,The Call,0,224000,False,0.683,0.964,9,-4.819,1,0.0593,0.0957,0.526,0.272,0.177,119.976,4,electronic
32575,32575,3fWKUqt1i6CsEBLuB8IWJ1,Anthony Keyrouz;Paradigm,Dance With Your Devil,Dance With Your Devil,57,150952,False,0.574,0.757,11,-3.63,0,0.267,0.327,0.000181,0.341,0.469,125.917,4,electronic
32033,32033,3HSWaauCSlQ8TSdvEZYjVh,DJ Snake;Justin Bieber,Girls Night,Let Me Love You,0,205946,False,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,electronic
32031,32031,0KoiMHhqKLoL4xM54rcWYY,DJ Snake;Selena Gomez;Ozuna;Cardi B,Carte Blanche,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",73,212500,True,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,electronic
32231,32231,6MevGm37w45bhI4dBJrKRT,Otnicka,Mandoline,Mandoline,41,200242,False,0.721,0.644,6,-7.77,1,0.0358,0.162,0.914,0.157,0.45,97.979,4,electronic
32963,32963,0EbHj3fKYrl2vmwecUvpxv,Mnogoznaal,Muna,Muna,45,161960,True,0.635,0.68,1,-7.462,1,0.0455,0.0918,0.184,0.0967,0.0534,122.949,4,electronic
32192,32192,23MbmgpUSb10XQjJv2zZEt,Miranda!,Sin Restricciones,Quiero,43,225333,False,0.831,0.755,9,-4.659,1,0.0428,0.0534,0.00314,0.379,0.976,131.001,4,electronic
32333,32333,2tQ2JXSvZGRe03YLXdmoUK,Asher;Ivana,On My Mind (Oh Ah Ai),On My Mind (Oh Ah Ai),43,194754,False,0.692,0.763,1,-4.872,1,0.0397,0.0129,0.0289,0.359,0.326,122.036,4,electronic
32003,32003,6qrifdo7QINdPQr80IelGi,Rovalio;Abdul Hannan,Iraaday,Iraaday,66,133305,False,0.737,0.458,6,-5.805,1,0.0317,0.601,6.98e-06,0.138,0.456,89.993,4,electronic
